winery,country,provinces,min_price,max_price,mean_price,median_price,price_std_dev,min_score,max_score,mean_score,median_score,score_std_dev,designations,varieties,num_wines
Blümel,{'Germany'},{'Rheinhessen'},21.0,24.0,22.5,22.5,2.1213203435596424,86,86,86.0,86.0,0.0,"{'Kirchberg', 'Michelsberg'}","{'Grauburgunder', 'Riesling'}",2
Board Track Racer,{'US'},{'Washington'},20.0,28.0,23.714285714285715,25.0,3.683941988065036,87,91,88.57142857142857,88.0,1.5118578920369083,"{'Suicide Shift', 'The Vincent', 'The Chief'}","{'Cabernet Sauvignon', 'Red Blend', 'Rhône-style Red Blend', 'Bordeaux-style Red Blend'}",7
Boas Quintas,{'Portugal'},{'Dão'},10.0,48.0,26.0,19.0,13.06198241521495,84,92,88.92857142857143,88.5,2.585887311313698,"{'Giesta', 'Quinta da Fonte do Ouro', 'Quinta da Fonte do Ouro Reserva Especial', 'Quinta da Fonte do OuroTinto', 'Quinta da Giesta', 'Fonte do Ouro Reserva', 'Fonte do Ouro Reserva Especial', 'Fonte do Ouro', 'Encosta da Vinha', 'Quinta da Fonte do OuroTinto Reserva'}","{'Touriga Nacional', 'Portuguese Red', 'Encruzado'}",14
Boasso,{'Italy'},{'Piedmont'},43.0,55.0,50.25,51.0,4.527692569068709,86,88,87.5,88.0,0.9258200997725488,"{'del Comune di Serralunga', 'Gabutti', ""del Comune di Serralunga d'Alba"", 'Margheria'}",{'Nebbiolo'},8
Boatique,{'US'},{'California'},20.0,22.0,21.0,21.0,1.4142135623730951,87,90,88.5,88.5,2.1213203435596424,"{'Musque', 'Estate Grown'}","{'Sauvignon Blanc', 'Rosé'}",2
Boccantino,{'Italy'},{'Sicily & Sardinia'},11.0,11.0,11.0,11.0,,83,83,83.0,83.0,,{'Riserva'},{'Cannonau'},1
Bocelli,{'Italy'},"{'Veneto', 'Tuscany'}",16.0,25.0,19.6,19.0,3.361547262794322,85,88,86.0,86.0,1.224744871391588,"{'Terre Gaie Extra Dry', 'Le Franette', 'Poggioncino', 'Extra Dry'}","{'Red Blend', 'White Blend', 'Glera'}",5
Bock,{'Hungary'},{'Villány'},48.0,78.0,63.0,63.0,21.213203435596427,85,89,87.0,87.0,2.8284271247461903,"{'Capella Cuvée', 'Cuvée Barrique'}","{'Cabernet Blend', 'Bordeaux-style Red Blend'}",2
Bocopa,{'Spain'},{'Levante'},7.0,18.0,12.37037037037037,13.0,3.3643852810117214,80,88,84.96296296296296,85.0,1.9509658649673522,"{'Laudum Nature Oak Aged Made With Organic Grapes', 'Castillo de Alicante Gran Selección Monastrell', 'Marina Alta Gran Selección Blanco', 'Marina Alta', 'Señor Sierra de Alicante', 'Marina Espumante F° Espumoso de Fermentación Natural', 'Castillo de Alicante Gran Selección', 'Marina Espumante Selección Monastrell Rosado 10°', 'Laudum Old Vines', 'Alcanta', 'Alone', 'Marina Espumante Gran Selección 10°', 'Conde de Alicante', 'Alcanta Barrique Oak Aged', 'Marina Espumante', 'Marina Espumante Brut Chardonnay-Merseguera-Macabeo 10°', 'Laudum Barrica Especial', 'Alcanta Gran Reserva', 'Conde de Alicante Selección', 'Alcanta Crianza'}","{'Moscatel', 'Sparkling Blend', 'Monastrell', 'Rosé', 'Red Blend', 'Tempranillo', 'White Blend', 'Moscatel de Alejandría', 'Moscato', 'Macabeo'}",27
Bodega Aconquija,{'Argentina'},{'Mendoza Province'},15.0,15.0,15.0,15.0,0.0,88,88,88.0,88.0,0.0,{'Alberto Furque'},"{'Syrah', 'Malbec'}",2
Bodega Atamisque,{'Argentina'},{'Mendoza Province'},13.0,29.0,18.5,16.0,7.54983443527075,82,88,84.25,83.5,2.6299556396765835,"{'Serbal', 'Catalpa Single Vineyard', 'Atamisque'}","{'Cabernet Sauvignon', 'Chardonnay', 'Viognier', 'Sauvignon Blanc'}",4
Bodega Beleluin,{'Spain'},{'Northern Spain'},11.0,35.0,19.0,11.0,13.856406460551018,80,86,83.33333333333333,84.0,3.0550504633038913,{'Amadeo'},"{'Tempranillo', 'Viura'}",3
Bodega Belgrano,{'Argentina'},{'Mendoza Province'},15.0,15.0,15.0,15.0,,87,87,87.0,87.0,,"{""It's a Headsnapper""}",{'Malbec'},1
Bodega Calle,{'Argentina'},{'Mendoza Province'},15.0,21.0,17.4,17.0,2.1908902300206643,82,90,86.8,87.0,3.114482300479488,"{'Dharma Reserva', 'El Olvidado Reserva', 'Alberti 154', ""Ca' de Calle Reserva"", 'Alberti'}","{'Bordeaux-style Red Blend', 'Red Blend', 'Tempranillo', 'Malbec'}",5
Bodega Carmen Rodríguez,{'Spain'},{'Northern Spain'},20.0,30.0,26.666666666666668,30.0,5.773502691896257,88,92,90.66666666666667,92.0,2.309401076758502,"{'Carodorum Crianza', 'Carodorum Issos Crianza', 'Carodorum Issos'}",{'Tinta de Toro'},3
Bodega Carmine Granata,{'Argentina'},{'Mendoza Province'},15.0,30.0,17.25,15.0,5.257647491307984,83,89,84.625,84.5,1.9955307206712853,"{'Nicolás Granata Edición Especial Numerada', 'Estate Bottled', 'Tradicional Oak Cask'}","{'Cabernet Sauvignon', 'Sémillon', 'Malbec'}",8
Bodega Catena Zapata,{'Argentina'},{'Mendoza Province'},20.0,150.0,80.0,60.0,46.5517328333461,86,97,91.10416666666667,92.0,2.0858141257973806,"{'White Stones Adrianna Vineyard', 'Catena Nicasia Vineyard', 'White Stones Adrianna', 'Adrianna', 'Nicolas Catena Zapata', 'Catena Alta Historic Rows', 'Adrianna Vineyard', 'Catena Alta', 'High Mountain Vines', 'White Bones Adrianna', 'Catena Adrianna Vineyard', 'Catena', 'Nicasia', 'Nicasia Vineyard', 'Nicolás Catena Zapata', 'Alta Historic Rows', 'Argentino', 'Catena Alta Estate Rows'}","{'Cabernet Sauvignon', 'Malbec', 'Red Blend', 'Cabernet Sauvignon-Malbec', 'Chardonnay'}",48
Bodega Chacra,{'Argentina'},{'Other'},24.0,150.0,62.916666666666664,30.5,47.083018234397485,83,93,89.16666666666667,90.0,3.325748947320898,"{'Barda', 'No. 55', 'Treinta y Dos', 'Cincuenta y Cinco'}",{'Pinot Noir'},12
Bodega Classica,{'Spain'},{'Northern Spain'},9.0,26.0,14.6,14.0,5.274677451960662,83,91,86.8,86.5,2.2997584414213796,"{'Hacienda Lopez de Haro', 'Hacienda Lopez de Haro Reserva', 'Hacienda Lopez de Haro Gran Reserva', 'Hacienda Lopez de Haro Tempranillo', 'El Pacto Crianza', 'Hacienda Lopez de Haro Crianza', 'El Pacto'}","{'Rosado', 'Tempranillo', 'Tempranillo Blend'}",10
Bodega Cuarto Dominio,{'Argentina'},{'Mendoza Province'},12.0,24.0,17.0,15.0,4.732863826479693,80,91,85.54545454545455,85.0,3.3871414603950742,"{""Tolentino Winemaker's Selection"", 'Lote 44', 'Chento Vineyard Selection', 'Chento'}","{'Pinot Grigio', 'Malbec'}",11
Bodega El Transito,{'Argentina'},{'Other'},12.0,14.0,12.75,12.5,0.9574271077563379,82,85,83.25,83.0,1.2583057392117902,{'Pietro Marini'},"{'Malbec', 'Torrontés'}",4
Bodega Elena de Mendoza,{'Argentina'},{'Mendoza Province'},11.0,11.0,11.0,11.0,,82,82,82.0,82.0,,{'Red Blend'},{'Red Blend'},1
Bodega Familia Barberis,{'Argentina'},{'Mendoza Province'},30.0,30.0,30.0,30.0,,85,85,85.0,85.0,,{'Humberto Barberis Gran Reserva'},{'Malbec'},1
Bodega Furlotti,{'Argentina'},{'Mendoza Province'},10.0,42.0,26.0,26.0,22.627416997969522,88,91,89.5,89.5,2.1213203435596424,"{'Finca Adalgisa', 'Neu Direction Unfiltered'}",{'Malbec'},2
Bodega Goulart,{'Argentina'},{'Mendoza Province'},11.0,20.0,15.875,16.0,3.9074105418879577,84,90,86.875,86.5,2.295181287579946,"{'Clásico', 'Paris Goulart Reserva', 'B Black Legion Special Blend Old Vines', 'T', 'Reserva', 'R Reserva'}","{'Malbec-Cabernet Franc', 'Malbec-Cabernet Sauvignon', 'Malbec', 'Torrontés'}",8
Bodega La Serrana,{'Spain'},{'Northern Spain'},13.0,13.0,13.0,13.0,,86,86,86.0,86.0,,{'Legus'},{'Mencía'},1
Bodega Las Cañitas,{'Argentina'},{'Other'},18.0,39.0,28.5,28.5,14.849242404917497,86,89,87.5,87.5,2.1213203435596424,"{'Familia Navarro Torrre Grand Gold Medal', 'Juan Cruz Navarro Torre Gran'}","{'Malbec-Cabernet Sauvignon', 'Malbec'}",2
Bodega Margot,{'Argentina'},{'Mendoza Province'},17.0,17.0,17.0,17.0,,85,85,85.0,85.0,,{'Maula Oak'},{'Malbec'},1
Bodega Melgarajo,{'Spain'},{'Northern Spain'},15.0,20.0,17.5,17.5,3.5355339059327378,82,83,82.5,82.5,0.7071067811865476,"{'Valdeleña', 'Valdeleña Tinto Roble'}","{'Verdejo', 'Prieto Picudo'}",2
Bodega Merced del Estero,{'Argentina'},{'Other'},15.0,15.0,15.0,15.0,,88,88,88.0,88.0,,{'Mil Vientos'},{'Torrontés'},1
Bodega NQN,{'Argentina'},{'Other'},11.0,22.0,13.7,13.0,3.368151487751768,83,89,85.7,85.5,2.263232692902396,"{'Malma', 'Malma Universo', 'Malma Reserve', 'Malma Finca la Papay', 'Picada 15'}","{'Pinot Noir', 'Malbec', 'Red Blend', 'White Blend', 'Sauvignon Blanc'}",10
Bodega Noemía de Patagonia,{'Argentina'},{'Other'},22.0,108.0,46.285714285714285,40.0,30.362884611063585,87,90,88.14285714285714,88.0,0.8997354108424375,"{'Noemía', 'A Lisa', 'J. Alberto Single Vineyard', 'J. Alberto'}",{'Malbec'},7
Bodega Norton,{'Argentina'},{'Mendoza Province'},10.0,110.0,21.11627906976744,18.0,16.645046885636212,83,92,87.55813953488372,87.0,2.556991587797359,"{'Colección Varietales', 'Perdriel Single Vineyard', 'Gernot Langes', 'Lo Tengo', 'Colección', 'Barrel Select', 'Reserva', 'Privada'}","{'Merlot', 'Cabernet Sauvignon', 'Torrontés', 'Malbec', 'Syrah', 'Bordeaux-style Red Blend', 'Chardonnay'}",43
Bodega Otto Bestué,{'Spain'},{'Northern Spain'},6.0,20.0,14.8,15.5,4.341018825626588,83,90,86.7,87.0,2.0575065816014577,"{'Bestué de Otto Bestué', 'Finca Santa Sabina', 'Finca Rableros', 'Joven', 'Bestué de Otto Bestué Finca Rableros', 'Finca Rableros Crianza'}","{'Cabernet Sauvignon-Tempranillo', 'Red Blend', 'Tempranillo-Cabernet Sauvignon', 'Syrah-Grenache', 'Chardonnay'}",10
Bodega Patritti,{'Argentina'},{'Other'},12.0,29.0,19.375,22.0,6.06953752062591,84,89,87.625,88.0,1.5059406173077143,"{'Primogénito Blend', 'Lassia Select', 'Primogénito', 'Chúcaro'}","{'Cabernet Sauvignon', 'Pinot Noir', 'Malbec', 'Red Blend', 'Bordeaux-style Red Blend', 'Cabernet Sauvignon-Merlot'}",8
Bodega Poesia,{'Argentina'},{'Mendoza Province'},20.0,90.0,55.0,55.0,49.49747468305833,87,89,88.0,88.0,1.4142135623730951,"{'Clos des Andes Reserva', 'Pasodoble'}","{'Red Blend', 'Malbec'}",2
Bodega Privada,{'Argentina'},{'Mendoza Province'},11.0,11.0,11.0,11.0,,86,86,86.0,86.0,,{'Roble Oak'},{'Cabernet Sauvignon'},1
Bodega Rancho,{'US'},{'California'},35.0,40.0,37.5,37.5,3.5355339059327378,85,88,86.5,86.5,2.1213203435596424,"{'Que Syrah Vineyard', 'Vivio Vineyard'}",{'Syrah'},2
Bodega Renacer,"{'Chile', 'Argentina'}","{'Casablanca Valley', 'Mendoza Province'}",12.0,65.0,27.681818181818183,20.0,20.31979181472929,82,93,88.9090909090909,88.5,2.741377667369368,"{'Punto Final MLB', 'Punto Final Gran Edición Limitada', 'Punto Final Estate Grown', 'Punto Final Reserva', 'Punto Final', 'Renacer R', 'Punto Final Malbec', 'Punto Final Clásico', 'Enamore', 'R'}","{'Cabernet Sauvignon', 'Rosé', 'Malbec', 'Red Blend', 'Sauvignon Blanc', 'Cabernet Franc'}",22
Bodega Rolland,{'Argentina'},"{'Other', 'Mendoza Province'}",18.0,70.0,39.55555555555556,28.0,20.917164668706363,80,94,89.77777777777777,92.0,4.323707257024282,"{'San Pedro de Yacochuya', 'Val de Flores', 'Mariflor Michel Rolland', 'Yacochuya'}","{'Pinot Noir', 'Malbec-Cabernet Sauvignon', 'Sauvignon Blanc', 'Malbec'}",9
Bodega San Pedro Apóstol,{'Spain'},{'Northern Spain'},12.0,12.0,12.0,12.0,,81,81,81.0,81.0,,{'Campellares'},{'Tempranillo'},1
Bodega San Pedro Regalado,{'Spain'},{'Northern Spain'},22.0,36.0,29.0,29.0,9.899494936611665,87,89,88.0,88.0,1.4142135623730951,"{'Embocadero', 'Embocadero Tempranillo'}",{'Tempranillo'},2
Bodega Tacuil,{'Argentina'},{'Other'},30.0,100.0,57.857142857142854,45.0,23.603873774083297,82,91,87.71428571428571,89.0,3.039423504234846,"{'33 de Dávalos', 'RD', 'Viñas de Dávalos'}","{'Malbec-Cabernet Sauvignon', 'Malbec', 'Malbec-Cabernet', 'Red Blend', 'Sauvignon Blanc', 'Bordeaux-style Red Blend'}",7
Bodega Tintoralba,{'Spain'},{'Central Spain'},10.0,10.0,10.0,10.0,,81,81,81.0,81.0,,{'BT Spanish Inspiration'},{'Garnacha'},1
Bodega Toneles,{'Argentina'},{'Mendoza Province'},12.0,29.0,19.0,16.0,8.888194417315589,85,88,86.66666666666667,87.0,1.5275252316519485,"{'Tonel 22', 'Reserva Tonel 46', 'Gran Tonel 137'}","{'Cabernet Sauvignon', 'Malbec'}",3
Bodega Trenza,{'Spain'},{'Levante'},48.0,48.0,48.0,48.0,0.0,89,89,89.0,89.0,0.0,{'Rizado'},{'Monastrell'},2
Bodega Virgen de la Sierra,{'Spain'},{'Northern Spain'},6.0,14.0,10.0,10.0,5.656854249492381,81,85,83.0,83.0,2.8284271247461903,"{'Condesa de Sarabella', 'Albada Viña Viejas'}","{'Macabeo', 'Garnacha'}",2
Bodega Vistandes,{'Argentina'},"{'Other', 'Mendoza Province'}",10.0,14.0,12.5,13.0,1.9148542155126762,81,89,85.0,85.0,3.366501646120693,"{'Gradum Reserve', 'Viña Famatina', 'Alto Las Tacas'}","{'Cabernet Sauvignon', 'Malbec-Cabernet Sauvignon', 'Malbec'}",4
Bodega Volcanes de Chile,{'Chile'},"{'Central Valley', 'Leyda Valley', 'Maule Valley', 'Bío Bío Valley', 'Rapel Valley', 'Maipo Valley'}",13.0,35.0,20.428571428571427,20.0,8.206135469309492,85,92,87.71428571428571,87.0,2.163635524139562,"{'Tectonia', 'Summit 2900', 'Parinacota Carignan-Syrah', 'Summit 2900 Reserva', 'Reserva', 'Parinacota Limited Edition'}","{'Cabernet Sauvignon', 'Syrah-Carignan', 'Pinot Noir', 'Red Blend', 'Sauvignon Blanc'}",14
Bodega de Edgar,{'US'},{'California'},24.0,48.0,38.0,38.0,8.902246907382429,84,93,90.0,92.0,3.535533905932734,"{'Toro de Paso', 'Mis Pasos', 'Paso Ono Vineyard', 'Laetitia Vineyard', 'El CabRhône', 'E2', 'B de E', 'Alta Mesa Vineyard'}","{'Albariño', 'Rhône-style Red Blend', 'Red Blend', 'Tempranillo', 'Mourvèdre'}",9
Bodega del Abad,{'Spain'},{'Northern Spain'},78.0,78.0,78.0,78.0,,93,93,93.0,93.0,,{'Carracedo'},{'Mencía'},1
Bodega del Fin del Mundo,{'Argentina'},{'Other'},11.0,45.0,27.8,19.0,16.037456157383563,84,89,86.2,86.0,1.9235384061671343,"{'Reserva', 'Special Blend Reserva', 'Special Blend', 'Postales'}","{'Red Blend', 'Chardonnay', 'Malbec'}",5
Bodega del Sur,{'US'},{'California'},18.0,18.0,18.0,18.0,,86,86,86.0,86.0,,{'Carmesi Syrah-Zinfandel'},{'Red Blend'},1
Bodegas 1898,{'Spain'},{'Catalonia'},12.0,25.0,14.285714285714286,12.0,4.8550415622761225,81,89,86.71428571428571,88.0,2.811540841738192,"{'Campo Lindo Gran Selección Old Wine', 'Campo Lindo Fresh', 'Campo Lindo Crianza Tradicional', 'Ramón Roqueta Crianza', 'Ramón Roqueta', 'Campo Lindo Tradicional'}","{'Garnacha', 'Cabernet Sauvignon-Tempranillo', 'Tempranillo', 'Tempranillo-Cabernet Sauvignon', 'Macabeo-Chardonnay'}",7
Bodegas Abanico,{'Spain'},{'Northern Spain'},21.0,22.0,21.666666666666668,22.0,0.5773502691896255,85,90,87.0,86.0,2.6457513110645907,"{'Eternum Viti', 'Tempestad'}","{'Tinta de Toro', 'Godello'}",3
Bodegas Adriá,{'Spain'},{'Northern Spain'},13.0,13.0,13.0,13.0,0.0,86,86,86.0,86.0,0.0,{'Vega Montán'},{'Mencía'},2
Bodegas Agapito Rico,{'Spain'},{'Levante'},11.0,11.0,11.0,11.0,,86,86,86.0,86.0,,{'Carchelo'},{'Monastrell'},1
Bodegas Agustín Cubero,{'Spain'},{'Northern Spain'},11.0,11.0,11.0,11.0,,83,83,83.0,83.0,,{'Viñas Viejas'},{'Garnacha'},1
Bodegas Alanís,{'Spain'},{'Spain Other'},10.0,10.0,10.0,10.0,,83,83,83.0,83.0,,{'Taurus Enamorado'},{'Mencía'},1
Bodegas Alconde,{'Spain'},{'Northern Spain'},18.0,40.0,25.666666666666668,19.0,12.42309676905615,82,87,84.33333333333333,84.0,2.516611478423585,"{'50 Aniversario Virgen Blanca', 'Selección Reserva', 'Reserva'}","{'Red Blend', 'Garnacha'}",3
Bodegas Alejandro Fernandez,{'Spain'},"{'Central Spain', 'Northern Spain'}",32.0,36.0,34.0,34.0,2.8284271247461903,84,91,87.5,87.5,4.949747468305833,"{'Tinto Pesquera', 'El Vínculo'}",{'Tempranillo'},2
Bodegas Aletta,{'Spain'},{'Northern Spain'},8.0,8.0,8.0,8.0,,84,84,84.0,84.0,,{'Veraz'},{'Garnacha'},1
Bodegas Antaño,{'Spain'},{'Northern Spain'},35.0,35.0,35.0,35.0,,86,86,86.0,86.0,,{'Añ Vino Espumoso de Calidad Brut Nature'},{'Verdejo'},1
Bodegas Aquitania,{'Spain'},{'Galicia'},15.0,18.0,17.0,18.0,1.7320508075688772,81,87,84.66666666666667,86.0,3.2145502536643202,"{'Legado del Fraile', 'Bernon'}",{'Albariño'},3
Bodegas Aragonesas,{'Spain'},{'Northern Spain'},7.0,10.0,8.764705882352942,9.0,0.9034248560828041,82,87,85.11764705882354,85.0,1.317305628032867,"{'Crucillón', 'Viñas Temprana Old Vines', 'Mósen Cleto Crianza', 'Castillo de Fuendejalon Crianza', 'Viña Temprana Old Vines', 'Don Ramón Vino Tinto Barrica', 'Don Ramón', 'Viña Temprana', 'Aragus Made with Organic Grapes', 'Dom Ramon Imperial'}","{'Grenache Blend', 'Garnacha', 'Tempranillo-Garnacha', 'Red Blend', 'Garnacha-Tempranillo'}",17
Bodegas Aresan,{'Spain'},{'Central Spain'},12.0,12.0,12.0,12.0,,86,86,86.0,86.0,,{'Librato'},{'Red Blend'},1
Bodegas Artazu,{'Spain'},{'Northern Spain'},12.0,47.0,20.75,12.0,17.5,85,87,86.0,86.0,0.816496580927726,"{'Santa Cruz de Artazu', 'Artazuri'}",{'Garnacha'},4
Bodegas Ateca,{'Spain'},{'Northern Spain'},8.0,45.0,19.22222222222222,16.0,14.998148033822192,83,92,87.77777777777777,87.0,2.8185890875479624,"{'Atteca Armas Old Vines', 'Honoro Vera', 'Atteca Old Vines', 'Garnacha de Fuego Old Vines'}","{'Verdejo', 'Garnacha'}",9
Bodegas Añadas,{'Spain'},{'Northern Spain'},20.0,20.0,20.0,20.0,,85,85,85.0,85.0,,{'Care Crianza'},{'Tempranillo-Merlot'},1
Bodegas Barriosa,{'Spain'},{'Northern Spain'},17.0,17.0,17.0,17.0,,84,84,84.0,84.0,,{'Sombrero Rojo Crianza'},{'Tempranillo'},1
Bodegas Barón,{'Spain'},{'Andalucia'},16.0,16.0,16.0,16.0,0.0,88,88,88.0,88.0,0.0,{'Micaela Amontillado'},{'Sherry'},2
Bodegas Berceo,{'Spain'},{'Northern Spain'},15.0,25.0,20.0,20.0,5.773502691896258,86,91,88.25,88.0,2.6299556396765835,"{'Viñadrian', 'Selección Crianza', 'Viña Berceo Crianza'}",{'Tempranillo Blend'},4
Bodegas Bilbainas,{'Spain'},{'Northern Spain'},15.0,80.0,23.470588235294116,15.0,18.06971792481424,84,93,88.05882352941177,88.0,2.221221179759402,"{'Viña Pomal Gran Riserva', 'Viña Pomal Alto de la Caseta', 'La Vicalanda Reserva', 'Viña Zaco', 'Viña Pomal Crianza', 'Viña Pomal Reserva'}","{'Tempranillo', 'Tempranillo Blend'}",17
Bodegas Bleda,{'Spain'},{'Levante'},10.0,22.0,16.2,19.0,5.357238094391549,86,88,87.0,87.0,1.0000000000000004,"{'Divus', 'Castillo de Jumilla', 'Sol de Levante', 'Amatus Dulce'}",{'Monastrell'},5
Bodegas Breton,{'Spain'},{'Northern Spain'},13.0,72.0,42.5,42.5,41.71930009000631,86,86,86.0,86.0,0.0,"{'Alba de Breton', 'Loriñon Crianza'}","{'Tempranillo', 'Tempranillo Blend'}",2
Bodegas Campante,{'Spain'},{'Galicia'},10.0,14.0,12.0,12.0,2.309401076758503,82,88,85.25,85.5,2.5000000000000018,"{'Versatus', 'Viña Reboreda'}","{'White Blend', 'Godello'}",4
Bodegas Campiña,{'Spain'},{'Northern Spain'},15.0,15.0,15.0,15.0,,86,86,86.0,86.0,,{'Contadero Joven'},{'Tinta de Toro'},1
Bodegas Carballal,{'Spain'},{'Galicia'},15.0,18.0,16.0,15.0,1.7320508075688772,85,88,86.0,85.0,1.7320508075688772,"{'Estylo Puro', 'Floreano e Punto', 'Cepas Vellas'}",{'Albariño'},3
Bodegas Carchelo,{'Spain'},{'Levante'},14.0,28.0,19.166666666666668,16.0,6.5243135015621885,85,91,88.33333333333333,88.5,1.9663841605003491,"{'C', 'Sierva'}",{'Red Blend'},6
Bodegas Caro,{'Argentina'},{'Mendoza Province'},18.0,63.0,26.833333333333332,20.0,17.747300264171635,87,91,89.16666666666667,89.0,1.3291601358251286,"{'Amancaya', 'Aruma, Domaines de Barons de Rothschild (Lafite) + Nicolas Catena', 'Caro', 'Amancaya Gran Reserva'}","{'Malbec-Cabernet Sauvignon', 'Malbec'}",6
Bodegas Carrau,{'Uruguay'},{'Uruguay'},14.0,32.0,20.0,14.0,10.392304845413264,82,86,84.33333333333333,85.0,2.0816659994661335,"{'Reserva Las Violatas', 'Amat Cerro Chapeu'}","{'Tannat', 'Chardonnay'}",3
Bodegas Cerrosol,{'Spain'},{'Northern Spain'},10.0,13.0,11.75,12.0,1.2583057392117916,85,86,85.5,85.5,0.5773502691896257,"{'Palma Real', 'Doña Beatriz', 'Monte Palma'}","{'Sauvignon', 'Verdejo', 'Sauvignon Blanc'}",4
Bodegas Concavins,{'Spain'},{'Catalonia'},10.0,12.0,10.666666666666666,10.0,1.1547005383792517,85,86,85.33333333333333,85.0,0.5773502691896247,"{'Proyecto 4', 'Proyecto Cu4tro Blanco', 'Proyecto Cu4tro'}","{'Red Blend', 'White Blend'}",3
Bodegas Copaboca,{'Spain'},{'Northern Spain'},10.0,12.0,11.0,11.0,1.4142135623730951,84,85,84.5,84.5,0.7071067811865476,"{'Peramor', 'Gorgorito'}",{'Verdejo'},2
Bodegas Corellanas,{'Spain'},{'Northern Spain'},10.0,14.0,12.0,12.0,2.8284271247461903,80,86,83.0,83.0,4.242640687119285,"{'Viña Rubican', 'Viña Rubican Crianza'}","{'Red Blend', 'Rosé'}",2
Bodegas Corral,{'Spain'},{'Northern Spain'},23.0,40.0,29.5,27.5,8.18535277187245,83,91,88.5,90.0,3.6968455021364712,"{'Don Jacobo Gran Reserva', 'Altos de Corral Barrel Fermented', 'Don Jacobo Reserva'}","{'Red Blend', 'Tempranillo Blend'}",4
Bodegas Cristo de la Vega,{'Spain'},{'Central Spain'},9.0,12.0,11.25,12.0,1.5,82,86,85.0,86.0,2.0,"{'Camina Rosé', 'Colorea'}","{'Tempranillo-Syrah', 'Tempranillo', 'Verdejo'}",4
Bodegas Dios Baco S.L.,{'Spain'},{'Andalucia'},10.0,100.0,27.5,17.0,26.052639021795855,86,93,90.03846153846153,90.0,1.777206104665844,"{'Oloroso', 'Oloroso Sherry', 'Élite Oloroso', 'Bulería Fino', 'Buleria Fino', 'Élite Amontillado Selection Medium', 'Manzanilla Riá Pitá', 'Amontillado', 'Cream', 'Amontillado Sherry', 'Manzanilla', 'Oxford 1.970', 'Fino Sherry', 'Esnobista Moscatel Pasa', 'Cream Sherry', '30 Yr. Old Baco Imperial Oloroso', '20 yr. Baco Imperial Amontillado'}","{'Sherry', 'Pedro Ximénez', 'Palomino'}",26
Bodegas Docampo,{'Spain'},{'Galicia'},18.0,18.0,18.0,18.0,,86,86,86.0,86.0,,{'Viña do Campo'},{'White Blend'},1
Bodegas Eguren,{'Spain'},{'Central Spain'},8.0,13.0,10.0,8.0,2.7386127875258306,81,85,83.6,84.0,1.6733200530681507,"{'Mercedes Eguren', 'Reinares', 'Mercedes Eguren Rosé'}","{'Cabernet Sauvignon', 'Rosé', 'Tempranillo', 'White Blend', 'Sauvignon Blanc'}",5
Bodegas Eidosela,{'Spain'},{'Galicia'},15.0,15.0,15.0,15.0,,90,90,90.0,90.0,,{'Ethereo'},{'Albariño'},1
Bodegas El Porvenir De Los Andes,{'Argentina'},{'Other'},25.0,25.0,25.0,25.0,,85,85,85.0,85.0,,{'Amauta I Malbec-Cabernet-Syrah'},{'Red Blend'},1
Bodegas Escorihuela,"{'Spain', 'Argentina'}","{'Northern Spain', 'Mendoza Province'}",8.0,13.0,11.75,13.0,2.5,82,86,84.0,84.0,1.6329931618554536,"{'La Vuelta Unoaked', 'Fuente Milano', 'Cruz Alta Reserve'}","{'Syrah', 'Verdejo', 'Chardonnay'}",4
Bodegas Escudero,{'Spain'},{'Northern Spain'},18.0,115.0,50.5,31.0,41.171592147984754,81,92,87.0,88.0,4.9396356140913875,"{'Vidau', 'Solar de Becquer Reserva', 'Arvum', 'Solar de Becquer', 'Becquer'}","{'Red Blend', 'Tempranillo Blend', 'White Blend', 'Tempranillo'}",6
Bodegas Fabre,{'Argentina'},"{'Other', 'Mendoza Province'}",15.0,23.0,18.333333333333332,17.0,4.163331998932266,88,92,90.0,90.0,2.0,"{'Phebus Reserva', 'Phebus Gran Reserva'}","{'Cabernet Sauvignon', 'Malbec'}",3
Bodegas Fariña,{'Spain'},{'Northern Spain'},9.0,80.0,20.40909090909091,14.0,16.81739204884858,80,92,85.54545454545455,85.0,2.6318067798390747,"{'Peromato', 'Dama de Toro Reserva', 'Dama De Toro', 'Spanish Sons', 'Third Generation Dama de Toro', 'Dama de Toro Crianza', 'Spada Barrica', 'Gran Colegiata Campus', 'Vino Pr1mero', 'Third Generation Dama de Toro Crianza', 'Dama de Toro', 'Spada', 'Third Generation 70th Anniversary', 'Gran Dama de Toro'}","{'Tempranillo', 'Tinta de Toro', 'Red Blend', 'Malvasia'}",22
Bodegas Faustino,{'Spain'},{'Northern Spain'},11.0,59.0,19.235294117647058,12.0,13.325395921719858,82,91,87.41176470588235,87.0,2.0934070175616797,"{'VII', 'Crianza', 'Faustino de Autor Reserva Especial', 'Faustino I Gran Reserva', 'I Gran Reserva', 'Faustino V Reserva', 'Faustino V', 'Faustino V Rosado', 'Selección de Familia', 'Faustino VII', 'VII Tempranillo'}","{'Rosado', 'Tempranillo Blend', 'Rosé', 'Tempranillo', 'Viura'}",17
